"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat"
"279755730","2023-12-31T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","60","0","18-24","M","BLACK","989493","154385","40.590426","-73.981122","POINT (-73.981122 40.590426)"
"279766988","2023-12-31T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","109","0","25-44","M","WHITE HISPANIC","1030206","215367","40.757691","-73.834115","POINT (-73.834115 40.757691)"
"279754134","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","5","0","45-64","F","ASIAN / PACIFIC ISLANDER","986159","200104","40.715917","-73.993111","POINT (-73.993111 40.715917)"
"279741098","2023-12-31T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","75","0","18-24","M","ASIAN / PACIFIC ISLANDER","1019154","184293","40.67245","-73.874172","POINT (-73.874172 40.67245)"
"279762524","2023-12-31T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","Q","101","0","25-44","F","BLACK","1055868","156521","40.596003","-73.742115","POINT (-73.742115 40.596003)"
"279767302","2023-12-31T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","K","71","0","25-44","F","BLACK","1002903","181998","40.666201","-73.93276","POINT (-73.93276 40.666201)"
"279761320","2023-12-31T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","79","0","25-44","M","BLACK","999507","190206","40.688736","-73.944984","POINT (-73.944984 40.688736)"
"279762514","2023-12-31T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200800","F","M","14","0","25-44","M","BLACK","987466","215861","40.75916443269924","-73.98839134812245","POINT (-73.98839134812245 40.75916443269924)"
"279743081","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S","120","0","18-24","M","BLACK","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"279766977","2023-12-31T00:00:00.000","115","RECKLESS ENDANGERMENT 2","355","OFFENSES AGAINST THE PERSON","PL 1202000","M","K","79","0","25-44","M","BLACK","1000856","191912","40.693415261639274","-73.94011716779372","POINT (-73.94011716779372 40.693415261639274)"
"279758842","2023-12-31T00:00:00.000","849","NY STATE LAWS,UNCLASSIFIED VIO","677","OTHER STATE LAWS","CPL5700600","9","Q","102","0","25-44","M","BLACK","1032501","198800","40.712206","-73.825952","POINT (-73.825952 40.712206)"
"279740763","2023-12-31T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","Q","102","0","25-44","M","WHITE HISPANIC","1025658","188471","40.683891","-73.850697","POINT (-73.850697 40.683891)"
"279758840","2023-12-31T00:00:00.000","848","NY STATE LAWS,UNCLASSIFIED MIS","364","OTHER STATE LAWS (NON PENAL LA","LOC00000M0","M","M","14","0","45-64","M","WHITE","987827","213836","40.75360618515961","-73.98708933985873","POINT (-73.98708933985873 40.75360618515961)"
"279740765","2023-12-31T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","S","121","11","18-24","M","BLACK HISPANIC","939306","148927","40.57533224500497","-74.16178593606323","POINT (-74.16178593606323 40.57533224500497)"
"279748161","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","71","0","25-44","F","BLACK","1003276","181808","40.66568","-73.931418","POINT (-73.931418 40.66568)"
"279750851","2023-12-31T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","M","18","0","25-44","F","WHITE HISPANIC","990504","214176","40.754539","-73.977424","POINT (-73.977424 40.754539)"
"279734476","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","113","0","25-44","M","BLACK","1046399","187126","40.680077","-73.775929","POINT (-73.775929 40.680077)"
"279733695","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","73","0","25-44","M","BLACK","1010287","186518","40.67858725341521","-73.9061289409916","POINT (-73.9061289409916 40.67858725341521)"
"279763275","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","23","0","18-24","F","BLACK","998798","227328","40.790627","-73.947458","POINT (-73.947458 40.790627)"
"279750850","2023-12-31T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","M","18","0","25-44","M","WHITE HISPANIC","990504","214176","40.754539","-73.977424","POINT (-73.977424 40.754539)"
"279763264","2023-12-31T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","B","44","0","25-44","M","BLACK","1007513","243718","40.835596","-73.91593","POINT (-73.91593 40.835596)"
"279763802","2023-12-31T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","18-24","M","BLACK HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"279738715","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","41","0","45-64","M","WHITE HISPANIC","1013620","238196","40.82042","-73.893884","POINT (-73.893884 40.82042)"
"279740759","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","75","0","25-44","F","BLACK HISPANIC","1017142","187883","40.682312","-73.881406","POINT (-73.881406 40.682312)"
"279761328","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","32","0","45-64","M","WHITE","1001280","240787","40.827565","-73.938464","POINT (-73.938464 40.827565)"
"279749410","2023-12-31T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","23","0","25-44","M","BLACK HISPANIC","999606","226279","40.787749","-73.944545","POINT (-73.944545 40.787749)"
"279761318","2023-12-31T00:00:00.000","493","STOLEN PROPERTY-MOTOR VEH 2ND,","111","POSSESSION OF STOLEN PROPERTY","PL 1654505","F","B","42","2","18-24","M","BLACK","1010462","243211","40.834196","-73.905274","POINT (-73.905274 40.834196)"
"279741105","2023-12-31T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200800","F","Q","115","0","25-44","M","WHITE HISPANIC","1021674","213693","40.753136","-73.864924","POINT (-73.864924 40.753136)"
"279739234","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","18","0","25-44","M","WHITE","987973","216770","40.76165920558696","-73.98656074944263","POINT (-73.98656074944263 40.76165920558696)"
"279745569","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","83","0","<18","F","WHITE HISPANIC","1004508","193551","40.697909","-73.926939","POINT (-73.926939 40.697909)"
"279734477","2023-12-31T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","Q","107","0","25-44","M","ASIAN / PACIFIC ISLANDER","1050164","203112","40.723928","-73.762197","POINT (-73.762197 40.723928)"
"279767582","2023-12-31T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","K","73","0","18-24","M","WHITE HISPANIC","1008682","186426","40.678339","-73.911913","POINT (-73.911913 40.678339)"
"279733452","2023-12-31T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","17","1","25-44","M","BLACK","992253","214996","40.756789","-73.97111","POINT (-73.97111 40.756789)"
"279746976","2023-12-31T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","Q","114","0","25-44","M","WHITE HISPANIC","1007788","219633","40.7694951184418","-73.9150241703895","POINT (-73.9150241703895 40.7694951184418)"
"279766976","2023-12-31T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","79","0","25-44","M","BLACK","998212","193429","40.69758364001827","-73.94964853919328","POINT (-73.94964853919328 40.69758364001827)"
"279733688","2023-12-31T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601503","F","B","45","0","25-44","M","BLACK","1032140","242004","40.830792","-73.826946","POINT (-73.826946 40.830792)"
"279743068","2023-12-31T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","48","0","18-24","M","WHITE","1012018","246870","40.84423256411802","-73.89963888966174","POINT (-73.89963888966174 40.84423256411802)"
"279760040","2023-12-31T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","K","72","0","25-44","F","WHITE HISPANIC","984128","179058","40.6581577535544","-74.0004411548878","POINT (-74.0004411548878 40.6581577535544)"
"279740761","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","34","0","18-24","M","BLACK","1008010","256689","40.871194458397234","-73.91409007761175","POINT (-73.91409007761175 40.871194458397234)"
"279761327","2023-12-31T00:00:00.000","464","JOSTLING","230","JOSTLING","PL 1652501","M","M","18","0","25-44","M","ASIAN / PACIFIC ISLANDER","987595","216089","40.75979018644058","-73.98792558913458","POINT (-73.98792558913458 40.75979018644058)"
"279761319","2023-12-31T00:00:00.000","707","IMPERSONATION 2, PUBLIC SERVAN","340","FRAUDS","PL 1902300","M","B","44","0","25-44","F","BLACK","1003966","241380","40.82918575859581","-73.92875713171912","POINT (-73.92875713171912 40.82918575859581)"
"279762517","2023-12-31T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","M","18","0","25-44","M","BLACK HISPANIC","988099","217000","40.76229044248997","-73.98610578413911","POINT (-73.98610578413911 40.76229044248997)"
"279758834","2023-12-31T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","K","81","0","25-44","M","BLACK","1001709","186644","40.678956","-73.937054","POINT (-73.937054 40.678956)"
"279766981","2023-12-31T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","M","10","0","25-44","M","BLACK","984267","211939","40.748400123068116","-73.99993864577306","POINT (-73.99993864577306 40.748400123068116)"
"279744148","2023-12-31T00:00:00.000","441","LARCENY,GRAND OF AUTO","110","GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","M","20","0","25-44","M","WHITE","990143","220691","40.772420154016814","-73.97872406623014","POINT (-73.97872406623014 40.772420154016814)"
"279755725","2023-12-31T00:00:00.000","223","BURGLARY,RESIDENCE,NIGHT","107","BURGLARY","PL 1403004","F","B","44","0","25-44","M","BLACK HISPANIC","1008046","245610","40.840788","-73.913999","POINT (-73.913999 40.840788)"
"279757492","2023-12-31T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","18","0","25-44","M","WHITE HISPANIC","990755","215975","40.759476","-73.976517","POINT (-73.976517 40.759476)"
"279762508","2023-12-31T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","84","0","18-24","M","BLACK","986529","192703","40.695602","-73.991778","POINT (-73.991778 40.695602)"
"279763508","2023-12-31T00:00:00.000","847","NY STATE LAWS,UNCLASSIFIED FEL","125","NYS LAWS-UNCLASSIFIED FELONY","VTL05110FE","F","K","69","0","25-44","M","BLACK","1012081","170936","40.63581265199676","-73.89972535564074","POINT (-73.89972535564074 40.63581265199676)"
"279758832","2023-12-31T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650102","M","B","49","0","25-44","M","UNKNOWN","1028555","246897","40.84424","-73.839868","POINT (-73.839868 40.84424)"
"279740756","2023-12-31T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 121110A","M","B","47","0","25-44","M","BLACK","1021116","257440","40.873212","-73.866697","POINT (-73.866697 40.873212)"
"279748165","2023-12-31T00:00:00.000","490","STOLEN PROPERTY 3,POSSESSION","232","POSSESSION OF STOLEN PROPERTY","PL 1654000","M","M","17","0","25-44","M","BLACK HISPANIC","990434","209701","40.74225521158103","-73.97768355589929","POINT (-73.97768355589929 40.74225521158103)"
"279764503","2023-12-31T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","B","48","0","18-24","M","BLACK","1012453","247889","40.84702803921031","-73.89806239679594","POINT (-73.89806239679594 40.84702803921031)"
"279752531","2023-12-31T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K","70","0","45-64","M","BLACK","995386","173939","40.644092","-73.959872","POINT (-73.959872 40.644092)"
"279739166","2023-12-31T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","B","40","0","25-44","M","BLACK","1007697","236859","40.816768","-73.915288","POINT (-73.915288 40.816768)"
"279749404","2023-12-31T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","73","0","45-64","M","ASIAN / PACIFIC ISLANDER","1008227","183789","40.671104","-73.913562","POINT (-73.913562 40.671104)"
"279754135","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","30","0","25-44","M","WHITE","996942","237602","40.818831","-73.954142","POINT (-73.954142 40.818831)"
"279757495","2023-12-31T00:00:00.000","510","CONTROLLED SUBSTANCE, INTENT T","117","DANGEROUS DRUGS","PL 2200601","F","Q","103","0","18-24","M","WHITE HISPANIC","1038175","195051","40.7018823573037","-73.80551642416636","POINT (-73.80551642416636 40.7018823573037)"
"279734462","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","45","0","25-44","M","BLACK","1031237","257081","40.872179","-73.830101","POINT (-73.830101 40.872179)"
"279760041","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","26","0","25-44","F","WHITE","994831","232862","40.805823","-73.961778","POINT (-73.961778 40.805823)"
"279743078","2023-12-31T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100A","M","Q","114","0","18-24","M","WHITE","1002037","222120","40.776327","-73.935776","POINT (-73.935776 40.776327)"
"279754139","2023-12-31T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 1950001","M","Q","103","0","25-44","M","BLACK","1040384","195692","40.703629","-73.797543","POINT (-73.797543 40.703629)"
"279762518","2023-12-31T00:00:00.000","708","IMPERSONATION 1, POLICE OFFICE","126","MISCELLANEOUS PENAL LAW","PL 1902601","F","M","32","0","45-64","M","WHITE","1001280","240787","40.827565","-73.938464","POINT (-73.938464 40.827565)"
"279739179","2023-12-31T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","107","0","45-64","F","ASIAN / PACIFIC ISLANDER","1036658","205330","40.7301130668694","-73.8109089148815","POINT (-73.8109089148815 40.7301130668694)"
"279745567","2023-12-31T00:00:00.000","117","RECKLESS ENDANGERMENT 1","126","MISCELLANEOUS PENAL LAW","PL 1202500","F","K","90","0","<18","M","BLACK HISPANIC","998016","196598","40.706283","-73.950348","POINT (-73.950348 40.706283)"
"279762510","2023-12-31T00:00:00.000","510","CONTROLLED SUBSTANCE, INTENT T","117","DANGEROUS DRUGS","PL 2200601","F","K","67","0","18-24","M","BLACK","998608","171942","40.63860599292217","-73.94826620022761","POINT (-73.94826620022761 40.63860599292217)"
"279763500","2023-12-31T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","B","47","0","18-24","M","WHITE HISPANIC","1024874","265950","40.896552","-73.853058","POINT (-73.853058 40.896552)"
"279763280","2023-12-31T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","Q","115","0","25-44","M","WHITE HISPANIC","1023080","216247","40.76014","-73.859832","POINT (-73.859832 40.76014)"
"279764509","2023-12-31T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","K","75","0","25-44","M","WHITE HISPANIC","1013271","183392","40.669998","-73.895382","POINT (-73.895382 40.669998)"
"279766973","2023-12-31T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200503","F","K","71","0","25-44","M","BLACK","1002903","181998","40.666201","-73.93276","POINT (-73.93276 40.666201)"
"279745566","2023-12-31T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","B","40","0","25-44","M","BLACK","1009783","234905","40.81139881915688","-73.90776231742056","POINT (-73.90776231742056 40.81139881915688)"
"279763502","2023-12-31T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","B","41","0","25-44","M","BLACK HISPANIC","1015482","237651","40.81892","-73.887162","POINT (-73.887162 40.81892)"
"279757486","2023-12-31T00:00:00.000","661","LEWDNESS,PUBLIC","361","OFF. AGNST PUB ORD SENSBLTY &","PL 24500BI","M","B","49","0","65+","M","BLACK","1020669","255027","40.86658962715871","-73.86832754689578","POINT (-73.86832754689578 40.86658962715871)"
"279761329","2023-12-31T00:00:00.000","464","JOSTLING","230","JOSTLING","PL 1652501","M","M","18","0","18-24","M","BLACK HISPANIC","988099","217000","40.76229044248997","-73.98610578413911","POINT (-73.98610578413911 40.76229044248997)"
"279745571","2023-12-31T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102A","F","K","75","0","25-44","M","BLACK","1019154","184293","40.67245","-73.874172","POINT (-73.874172 40.67245)"
"279748166","2023-12-31T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","M","10","0","18-24","M","BLACK","983737","212230","40.7492","-74.001848","POINT (-74.001848 40.7492)"
"279763499","2023-12-31T00:00:00.000","652","RIOT 2/INCITING","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2400800","M","B","40","2","18-24","M","BLACK","1005529","233942","40.808769","-73.92313","POINT (-73.92313 40.808769)"
"279761335","2023-12-31T00:00:00.000","199","AGGRAVATED CRIMINAL CONTEMPT","126","MISCELLANEOUS PENAL LAW","PL 2155203","F","Q","104","0","25-44","M","WHITE HISPANIC","1011196","203670","40.725664","-73.902782","POINT (-73.902782 40.725664)"
"279758838","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","14","0","25-44","M","BLACK","988650","214286","40.75484094960602","-73.98411854690194","POINT (-73.98411854690194 40.75484094960602)"
"279754131","2023-12-31T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100E","M","K","79","2","25-44","M","BLACK","1001404","193715","40.698364","-73.938133","POINT (-73.938133 40.698364)"
"279749414","2023-12-31T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","S","120","0","18-24","M","BLACK","959973","172022","40.638805","-74.08747","POINT (-74.08747 40.638805)"
"279755734","2023-12-31T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 240301B","M","M","14","0","25-44","M","WHITE","986050","214231","40.754692","-73.9935","POINT (-73.9935 40.754692)"
"279733705","2023-12-31T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","109","0","45-64","M","WHITE HISPANIC","1032084","216954","40.762037","-73.827328","POINT (-73.827328 40.762037)"
"279749409","2023-12-31T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","26","0","25-44","M","WHITE HISPANIC","993535","232379","40.804498","-73.966458","POINT (-73.966458 40.804498)"
"279763798","2023-12-31T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K","68","0","25-44","F","WHITE HISPANIC","977398","165722","40.621545","-74.024679","POINT (-74.024679 40.621545)"
"279757493","2023-12-31T00:00:00.000","494","STOLEN PROPERTY 2,1,POSSESSION","111","POSSESSION OF STOLEN PROPERTY","PL 1654501","F","M","32","0","25-44","M","WHITE HISPANIC","999446","235621","40.81338786708433","-73.94510298251166","POINT (-73.94510298251166 40.81338786708433)"
"279763513","2023-12-31T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 1305201","M","M","14","0","25-44","M","ASIAN / PACIFIC ISLANDER","985764","213806","40.7535327012632","-73.9945368920152","POINT (-73.9945368920152 40.7535327012632)"
"279743076","2023-12-31T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100A","M","Q","114","0","18-24","M","BLACK HISPANIC","1002037","222120","40.776327","-73.935776","POINT (-73.935776 40.776327)"
"279745577","2023-12-31T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 121110A","M","Q","109","0","25-44","M","WHITE HISPANIC","1031411","214829","40.756209","-73.82977","POINT (-73.82977 40.756209)"
"279763801","2023-12-31T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","M","23","0","25-44","M","BLACK HISPANIC","998272","229011","40.795249","-73.949357","POINT (-73.949357 40.795249)"
"279758833","2023-12-31T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K","73","0","18-24","M","BLACK","1010501","181160","40.663882","-73.905376","POINT (-73.905376 40.663882)"
"279763279","2023-12-31T00:00:00.000","117","RECKLESS ENDANGERMENT 1","126","MISCELLANEOUS PENAL LAW","PL 1202500","F","Q","115","0","25-44","M","WHITE HISPANIC","1018032","214171","40.754464","-73.878064","POINT (-73.878064 40.754464)"
"279743074","2023-12-31T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","18","1","45-64","M","WHITE","988993","218612","40.76671453190395","-73.98287746335355","POINT (-73.98287746335355 40.76671453190395)"
"279739173","2023-12-31T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 240301A","M","K","71","0","25-44","F","BLACK","999955","181228","40.664092","-73.943389","POINT (-73.943389 40.664092)"
"279762507","2023-12-31T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402501","F","B","41","0","18-24","M","BLACK HISPANIC","1011200","233444","40.807386","-73.902646","POINT (-73.902646 40.807386)"
